IssuerID,State,Plan_Type,Global_rate_cleaned,Global_score_cleaned,S1_rate,S1_score,S2_rate,S2_score,S3_rate,S3_score,S1M49_den,S1M49_elig,S1M49_rate,S1M49_score,S1M2_den,S1M2_elig,S1M2_rate,S1M2_score,S1M52_den,S1M52_elig,S1M52_rate,S1M52_score,S1M55_den,S1M55_elig,S1M55_rate,S1M55_score,S1M6_den,S1M6_elig,S1M6_rate,S1M6_score,S1M7_den,S1M7_elig,S1M7_rate,S1M7_score,S1M8_den,S1M8_elig,S1M8_rate,S1M8_score,S1M9_den,S1M9_elig,S1M9_rate,S1M9_score,S1M54_den,S1M54_elig,S1M54_rate,S1M54_score,S1M13_den,S1M13_elig,S1M13_rate,S1M13_score,S1M15_den,S1M15_rate,S1M15_score,S1M48_den,S1M48_elig,S1M48_rate,S1M48_score,S1M50_den,S1M50_elig,S1M50_rate,S1M50_score,S1M17_den,S1M17_elig,S1M17_rate,S1M17_score,S1M18_den,S1M18_elig,S1M18_rate,S1M18_score,S1M19_den,S1M19_elig,S1M19_rate,S1M19_score,S1M20_den,S1M20_elig,S1M20_rate,S1M20_score,S1M23_den,S1M23_elig,S1M23_rate,S1M23_score,S1M25_den,S1M25_elig,S1M25_rate,S1M25_score,S1M53_den,S1M53_elig,S1M53_rate,S1M53_score,S1M47_den,S1M47_elig,S1M47_rate,S1M47_score,S1M30_den,S1M30_elig,S1M30_rate,S1M30_score,S1M31_den,S1M31_elig,S1M31_rate,S1M31_score,S1M51_den,S1M51_elig,S1M51_rate,S1M51_score,S2M33_den,S2M33_elig,S2M33_rate,S2M33_score,S2M34_den,S2M34_elig,S2M34_rate,S2M34_score,S2M36_den,S2M36_elig,S2M36_rate,S2M36_score,S2M37_den,S2M37_elig,S2M37_rate,S2M37_score,S2M38_den,S2M38_elig,S2M38_rate,S2M38_score,S3M40_den,S3M40_elig,S3M40_rate,S3M40_score,S3M41_den,S3M41_elig,S3M41_rate,S3M41_score,S3M42_den,S3M42_elig,S3M42_rate,S3M42_score,S3M43_den,S3M43_elig,S3M43_rate,S3M43_score,S3M44_den,S3M44_elig,S3M44_rate,S3M44_score,S3M45_den,S3M45_elig,S3M45_rate,S3M45_score
54332,NC,HMO,3,72.364,2,69.222,CSR-I,CSR-I,4,84.934,110,110,0.7090909,76.658,355,355,0.5887324,76.162,163,163,0.2484663,37.251,533,533,0.2467167,64.586,411,2892,0.6569343,84.766,3601,3601,0.5967787,72.249,3425,3425,0.6116788,72.217,411,1907,0.2919708,41.651,1900,1900,0.3473684,48.38,1826,1826,0.6133625,76.479,493,0.6790911,62.532,22,22,0.8181818,NC,562,562,0.2259786,98.476,411,8007,0.4452555,59.686,411,3634,0.5328467,74.524,210,210,0.7571429,81.677,210,210,0.7857143,81.931,331,331,0.4864048,74.717,38,38,0.5789474,82.707,43,43,0.372093,59.156,53,53,0.2830189,53.199,411,701,0.7039741,79.187,53,53,0.6981132,78.352,1718,1718,0.3800931,55.569,70,1546,77.3200592,NC,55,1546,89.9343486,NC,58,1546,82.3635441,NC,52,1546,91.292721,NC,37,1546,88.5001286,NC,1428,1428,0.8284314,91.237,369,369,0.5067751,82.942,534,534,0.7078652,80.622,68,1546,59.7634515,NC,58,1546,77.9259235,NC,72,1546,75.7505829,NC
56184,NY,HMO,4,84.637,4,83.329,5,94.149,4,80.361,115,115,0.7826087,84.606,103,103,0.6019418,77.871,13,13,0.7692308,NC,123,123,0.1504065,39.373,411,1817,0.5961071,76.917,2167,2167,0.7771112,94.081,2505,2505,0.744511,87.9,740,740,0.5,71.327,739,739,0.5453315,75.951,846,846,0.6997636,87.252,213,0.3797773,110,23,23,0.7391304,NC,68,68,0.6323529,46.774,5248,5248,0.6612043,88.633,411,5607,0.620438,86.775,67,67,0.8358209,90.164,67,67,0.8358209,87.155,195,195,0.625641,96.105,42,42,0.671506,95.929,10,10,0.5,NC,23,23,0.3043478,NC,266,267,0.7380953,83.025,20,20,0.95,NC,656,656,0.7073171,103.409,199,1295,73.1877186,94.137,179,1295,82.3544771,93.585,177,1295,78.8229691,91.815,166,1295,86.3184672,94.144,133,1295,86.5074585,97.062,548,548,0.6970803,76.771,106,106,0.3773585,61.761,260,260,0.7269231,82.793,182,1295,48.7876293,80.053,144,1295,73.7440876,94.33,208,1295,69.6714193,86.459
56503,FL,HMO,4,84.613,4,80.458,5,96.99,4,88.861,264,264,0.7462121,80.672,841,841,0.7063021,91.372,206,206,0.3713593,55.676,949,949,0.239726,62.755,411,7003,0.8004866,103.289,6183,6183,0.7666181,92.811,6612,6612,0.7170296,84.655,411,3409,0.5206813,74.277,3395,3395,0.6382916,88.899,2497,2497,0.7332799,91.431,1686,0.5529964,88.057,60,60,0.6666667,80.032,962,962,0.4615385,68.507,411,15960,0.5985401,80.233,411,13980,0.6812652,95.282,286,286,0.9300699,100.331,286,286,0.9195804,95.89,746,746,0.5522788,84.835,39,39,0.6153846,87.912,145,145,0.2344828,37.279,147,147,0.1972789,37.083,411,2072,0.7680454,86.394,242,242,0.8057851,90.436,3966,3966,0.4984871,72.878,150,1684,73.7871918,94.908,138,1684,83.0138721,94.334,130,1684,84.2577424,98.145,131,1684,92.2137927,100.573,97,1684,82.7557451,NC,1939,1939,0.7596699,83.664,544,544,0.5220588,85.443,743,743,0.7281292,82.93,136,1684,54.3010973,89.1,130,1684,72.3258902,92.516,155,1684,80.1923019,99.515
56503,FL,POS,4,81.907,4,82.143,CSR-I,CSR-I,4,80.965,17,17,0.9411765,NC,33,33,0.8181818,105.845,15,15,0.6666667,NC,39,39,0.2692308,70.479,352,354,0.7727273,99.707,337,337,0.7418398,89.811,354,354,0.7231638,85.379,162,162,0.5185185,73.968,160,160,0.55625,77.472,120,120,0.775,96.633,97,0.6398567,NC,5,5,0.8,NC,58,58,0.4827586,65.807,411,791,0.5693431,76.319,411,667,0.6715328,93.921,11,11,0.8181818,NC,11,11,0.8181818,NC,44,44,0.4090909,62.84,22,22,0.7272727,NC,2,2,0,NC,3,3,0.6666667,NC,88,88,0.7613636,85.643,10,10,0.7,NC,190,190,0.4526316,66.174,110,1200,72.8021341,93.641,99,1200,81.5719021,NC,102,1200,79.6211153,92.744,95,1200,85.7339135,NC,76,1200,84.0370431,NC,95,95,0.7157895,78.831,33,33,0.4242424,69.434,33,33,0.6969697,79.382,98,1200,46.4183476,NC,87,1200,73.4540396,NC,113,1200,77.5304195,96.212
56707,OR,EPO,4,87.785,4,87.258,5,90.236,4,87.44,354,354,0.8559322,92.533,640,640,0.7632813,98.743,31,31,0.6451613,96.726,511,511,0.2201566,57.633,335,3116,0.7402985,95.522,4437,4437,0.8176696,98.991,4100,4100,0.8278049,97.734,411,2069,0.6034063,86.078,2058,2058,0.6015549,83.782,1678,1678,0.8390942,104.625,676,0.6432878,69.78,70,70,0.6285714,75.459,463,463,0.4816415,65.949,321,13656,0.7320872,98.135,395,14559,0.6582278,92.06,192,192,0.953125,102.818,192,192,0.9739583,101.56,459,459,0.4139434,63.586,25,25,0.52,NC,86,86,0.5465116,86.886,140,140,0.35,65.789,321,1930,0.8265836,92.979,144,144,0.8819445,98.984,3264,3264,0.5511642,80.58,195,1674,64.7071323,83.229,167,1674,80.7344349,91.744,170,1674,76.1554282,88.708,145,1674,85.0466558,92.757,109,1674,84.4409188,94.743,1323,1323,0.9274376,102.141,225,225,0.5111111,83.652,808,808,0.8056931,91.765,185,1674,45.3078781,74.343,162,1674,70.1305332,89.707,212,1674,66.9115075,83.034
56707,OR,PPO,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,8,8,0.75,NC,17,17,0.7647059,NC,.,.,NR,NC,10,10,0.3,NC,40,40,0.6,77.419,70,70,0.7428571,89.934,44,44,0.8181818,96.598,27,28,0.6296296,NC,28,28,0.5714286,NC,24,24,0.75,NC,12,1.3113034,NC,1,1,1,NC,2,2,0,NC,327,330,0.6513761,87.316,199,199,0.6030151,84.338,7,7,1,NC,7,7,1,NC,16,16,0.1875,NC,4,4,0.4166667,NC,4,4,0.25,NC,6,6,0.1666667,NC,115,115,0.7652174,86.076,10,10,0.7,NC,193,193,0.4818653,70.448,42,674,64.6745322,NC,32,674,88.6023134,NC,35,674,75.5338967,NC,31,674,83.8873494,NC,20,674,88.6832985,NC,25,25,0.92,NC,4,4,0.75,NC,23,23,0.826087,NC,38,674,37.5404583,NC,30,674,70.8964725,NC,42,674,65.5565976,NC
56766,MS,EPO,3,74.324,2,66.149,5,96.384,4,84.969,20,20,0.9,NC,150,150,0.57,73.739,107,107,0.2383178,35.73,229,229,0.2991267,78.305,392,1584,0.6581633,84.924,2288,2288,0.6162587,74.608,1992,1992,0.6350402,74.975,411,1130,0.2725061,38.874,1135,1135,0.3039648,42.335,1086,1086,0.6316759,78.763,227,0.4369865,110,30,30,0.4,48.019,288,288,0.2152778,99.837,411,4832,0.3065693,41.095,411,1376,0.4111922,57.509,102,103,0.6862745,74.032,102,103,0.7352941,76.673,241,241,0.4232365,65.013,86,87,0.492248,70.321,11,11,0,NC,12,13,0,NC,360,362,0.5222222,58.743,8,8,0.5,NC,859,859,0.2700815,39.486,152,1664,75.3381216,96.903,124,1664,86.2964912,98.064,135,1664,82.8307473,96.483,116,1664,86.2638341,94.084,86,1664,89.8291112,NC,765,765,0.6117647,67.375,196,196,0.3877551,63.462,282,282,0.6560284,74.718,152,1664,63.5683973,104.306,138,1664,77.476034,99.103,159,1664,81.2660782,100.848
57129,MN,PPO,4,86.291,4,84.245,5,93.52,4,87.246,139,139,0.8201439,88.664,298,298,0.7835571,101.366,33,33,0.5454546,81.777,234,234,0.2200855,57.614,411,1945,0.7712895,99.521,3075,3075,0.8211382,99.411,3168,3168,0.833649,98.424,411,1182,0.6301703,89.896,1186,1186,0.5252951,73.161,1012,1012,0.8241107,102.757,454,0.5564171,87.365,67,67,0.6865672,82.421,113,113,0.539823,58.547,411,7447,0.6861314,91.975,411,7674,0.7323601,102.428,148,148,0.8986486,96.942,148,148,0.9797297,102.162,341,341,0.3900293,59.912,45,48,0.4801146,68.588,90,90,0.4444444,70.659,99,99,0.2929293,55.062,411,1341,0.7583131,85.3,152,152,0.8355263,93.774,2338,2338,0.5072712,74.162,159,1291,70.8211436,91.093,129,1291,83.5565281,94.951,142,1291,78.0482942,90.912,121,1291,89.0517469,97.125,83,1291,82.0789622,NC,491,491,0.8615071,94.88,99,99,0.5454545,89.272,539,539,0.8478664,96.568,139,1291,46.2670197,75.917,100,1291,68.1473704,87.171,177,1291,64.1981144,79.667
57173,NM,HMO,4,87.449,4,87.794,4,87.83,4,85.687,56,56,0.8392857,90.734,92,92,0.7717392,99.837,17,17,0.7352941,NC,83,83,0.3493976,91.465,395,674,0.5924051,76.439,1134,1134,0.861552,104.304,1007,1007,0.8937438,105.519,409,595,0.6234719,88.94,602,602,0.5664452,78.892,444,444,0.8558559,106.715,107,0.3129303,NC,28,28,0.7857143,NC,74,74,0.2432432,96.279,411,4326,0.5523114,74.036,401,2096,0.5660848,79.173,42,43,0.8571429,92.464,42,43,0.9047619,94.344,192,192,0.4270833,65.604,22,23,0.6363636,NC,20,20,0.7,NC,25,25,0.28,NC,388,641,0.6769759,76.15,36,36,0.7777777,87.293,1245,1245,0.4931727,72.101,158,1293,61.65346,79.301,128,1293,76.9771552,87.474,139,1293,76.9296565,89.609,113,1293,87.0435513,94.935,99,1293,79.6999397,NC,280,280,0.8928571,98.332,86,86,0.4767442,78.027,190,190,0.8,91.116,156,1293,40.9230102,67.149,128,1293,69.5276849,88.936,173,1293,72.9759207,90.56
57424,NE,EPO,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,4,4,0.75,NC,18,18,0.9166667,NC,.,.,NR,NC,1,1,0.5,NC,38,38,0.7631579,98.472,72,72,0.6944444,84.073,70,70,0.7857143,92.764,41,41,0.3414634,48.711,41,41,0.5121951,71.336,39,39,0.7435897,92.717,10,0,NC,0,0,NR,NC,3,3,1,NC,154,159,0.3896104,52.227,63,63,0.3492063,48.84,14,14,0.6428571,NC,14,14,0.5,NC,10,10,0.2,NC,5,5,0.6,NC,2,2,0,NC,0,0,NR,NC,59,59,0.6158192,69.271,6,6,0.6666667,NC,81,81,0.5679012,83.026,14,178,92.6018351,NC,13,178,96.3418781,NC,14,178,90.3422601,NC,12,178,93.9080381,NC,9,178,98.2306136,NC,136,136,0.75,82.599,35,35,0.5714286,93.524,10,10,0.9,NC,13,178,68.3771308,NC,9,178,77.7319204,NC,15,178,72.5004285,NC
57601,NH,PPO,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,2,2,1,NC,6,6,0.75,NC,1,1,1,NC,6,6,0.3333333,NC,31,31,0.6129032,79.084,36,36,0.8333333,100.888,49,49,0.8979592,106.016,16,16,0.75,NC,16,16,0.375,NC,12,12,0.8333333,NC,6,0,NC,0,0,NR,NC,1,1,1,NC,136,136,0.6764706,90.68,117,117,0.7094017,99.217,6,6,1,NC,6,6,0.8333333,NC,11,11,0.4545455,NC,2,2,1,NC,2,2,0.5,NC,4,4,0.75,NC,58,58,0.6896552,77.577,5,5,1,NC,92,92,0.673913,98.525,20,284,69.5140842,NC,19,284,81.4115866,NC,19,284,76.57606,NC,15,284,85.6188715,NC,19,284,90.151051,NC,22,22,0.7272727,NC,7,7,0.4285714,NC,8,8,0.625,NC,21,284,40.1270552,NC,16,284,56.7636709,NC,23,284,62.0160863,NC
57845,WI,EPO,4,84.792,4,82.921,5,92.183,4,84.888,56,56,0.8392857,90.734,164,164,0.8262196,106.885,18,18,0.1388889,NC,146,146,0.1746575,45.722,411,1026,0.7055961,91.045,1772,1772,0.8036117,97.29,1777,1777,0.8418683,99.394,411,679,0.4257908,60.74,677,677,0.394387,54.929,619,619,0.8368336,104.343,257,0.5177674,95.189,52,52,0.8269231,99.27,81,81,0.5802469,53.404,411,4044,0.5888078,78.929,411,4147,0.6569343,91.879,36,36,0.8888889,95.889,36,36,0.9166667,95.586,107,107,0.3271028,50.246,72,72,0.6040689,86.296,20,20,0.1,NC,19,19,0.2631579,NC,208,208,0.7419872,83.463,31,31,0.9032258,101.372,458,458,0.4017467,58.735,167,1287,68.6233216,88.266,137,1287,85.2477388,96.872,140,1287,78.0050196,90.862,122,1287,85.0252386,92.733,71,1287,87.7163843,NC,250,250,0.868,95.595,48,48,0.5416667,88.652,244,244,0.7377049,84.021,160,1287,46.8473237,76.869,118,1287,65.821488,84.195,197,1287,64.46271,79.995
58081,GA,HMO,2,63.874,2,61.257,CSR-I,CSR-I,3,74.346,147,147,0.8027211,86.781,541,541,0.5924214,76.639,176,176,0.1988637,29.815,440,440,0.2397728,62.768,411,7385,0.5766423,74.405,8622,8622,0.7178149,86.903,8082,8082,0.6967335,82.259,411,5119,0.2579075,36.791,5213,5213,0.4552081,63.399,5138,5138,0.7333593,91.441,934,0.6312783,72.211,66,66,0.5,60.024,174,174,0.3850575,78.237,411,24059,0.3819951,51.206,411,11604,0.323601,45.259,411,480,0.593674,64.043,411,480,0.6569343,68.502,1228,1228,0.5325733,81.808,17,17,0.3137255,NC,35,35,0.0571429,9.085,196,196,0.0612245,11.508,411,2387,0.6001622,67.51,51,51,0.4901961,55.016,6989,6989,0.3645729,53.3,68,1295,60.9176172,NC,48,1295,79.8242708,NC,47,1295,79.9337052,NC,44,1295,83.2079068,NC,31,1295,79.281035,NC,3098,3098,0.7036798,77.498,1264,1264,0.369462,60.468,1300,1300,0.7469231,85.071,66,1295,56.2276012,NC,65,1295,67.7092096,NC,72,1295,75.017329,NC
58326,WI,HMO,4,83.922,4,80.536,5,94.772,4,86.619,51,51,0.6862745,74.192,39,39,0.7435898,96.195,7,7,0.7142858,NC,66,66,0.1666667,43.63,313,469,0.7667732,98.938,628,628,0.7292994,88.293,688,688,0.744186,87.861,298,311,0.5604027,79.943,304,304,0.6743421,93.92,248,248,0.7580645,94.522,142,0.5870366,NC,20,20,0.85,NC,38,38,0.5789474,53.569,371,1749,0.6954178,93.22,395,1874,0.6253165,87.457,20,20,1,NC,20,20,0.95,NC,71,71,0.3943662,60.579,36,36,0.5277778,75.397,9,9,0.5555556,NC,12,12,0.3333333,NC,214,218,0.7383178,83.05,24,24,0.875,NC,357,357,0.5322129,77.809,172,1293,70.8099382,91.079,140,1293,83.9973516,95.452,145,1293,80.5824485,93.864,128,1293,86.539653,94.385,100,1293,88.305746,99.08,123,123,0.8211382,90.434,23,23,0.4782609,NC,92,92,0.7717391,87.897,149,1293,43.4457087,71.288,121,1293,73.1110862,93.52,184,1293,72.4901212,89.957
58594,MI,HMO,3,71.604,2,69.234,CSR-I,CSR-I,4,81.087,101,101,0.6534653,70.645,237,237,0.6434599,83.242,76,76,0.2828948,42.413,467,467,0.2226981,58.298,411,2540,0.6861314,88.533,3818,3818,0.6951283,84.156,3399,3399,0.6749044,79.682,411,1965,0.3868613,55.187,2007,2007,0.305431,42.539,1982,1982,0.6806256,84.866,428,0.7014649,58.003,63,63,0.5396825,64.788,164,164,0.3658537,80.68,411,9633,0.3868613,51.858,411,5128,0.3990268,55.808,212,215,0.759434,81.924,212,215,0.7877358,82.141,458,458,0.5327511,81.836,37,37,0.6233734,89.053,58,58,0.3448276,54.822,79,79,0.278481,52.346,411,1292,0.7185726,80.829,71,71,0.6619718,74.295,2852,2852,0.4354839,63.667,117,1681,62.7066923,80.656,82,1681,79.4585606,NC,91,1681,78.1468399,NC,76,1681,86.9196565,NC,58,1681,81.2367358,NC,1010,1010,0.7594059,83.635,319,319,0.4294671,70.289,515,515,0.7514563,85.587,110,1681,48.4307671,79.468,96,1681,68.5720412,NC,116,1681,69.6706352,86.458
58840,TX,HMO,3,70.432,2,68.248,CSR-I,CSR-I,3,79.171,51,51,0.7647059,82.671,1050,1050,0.7657143,99.057,1283,1283,0.2903352,43.529,1166,1166,0.2508577,65.67,411,12975,0.6885645,88.847,29152,29152,0.7133301,86.36,25770,25770,0.7088863,83.694,411,18024,0.3333333,47.551,18314,18314,0.5494704,76.528,16673,16673,0.7601511,94.782,444,0.7490101,48.379,175,175,0.52,62.425,526,526,0.3098859,87.801,411,79416,0.3090024,41.421,411,2508,0.486618,68.058,410,993,0.7219512,77.88,410,993,0.7219512,75.282,3562,3562,0.4823133,74.088,36,36,0.3818083,54.544,110,110,0.3272727,52.031,202,202,0.1881188,35.361,411,9748,0.6001622,67.51,71,71,0.6619718,74.295,28153,28153,0.3433027,50.19,103,1656,61.7177267,79.384,79,1656,79.9298103,NC,74,1656,76.5670131,NC,71,1656,88.6197487,NC,59,1656,85.1951244,NC,3944,3944,0.7243915,79.779,861,861,0.4146341,67.862,2070,2070,0.6623188,75.435,105,1656,50.6273554,83.072,99,1656,64.4751795,NC,109,1656,72.2897354,89.708
59025,NH,HMO,4,88.443,4,88.276,CSR-I,CSR-I,4,89.108,42,42,0.8571429,92.664,45,45,0.8,103.493,11,11,0.8636364,NC,38,38,0.3026316,79.223,212,212,0.6367925,82.167,260,260,0.8153846,98.715,234,234,0.7905983,93.341,139,139,0.6906475,98.523,138,138,0.5362319,74.684,103,103,0.7864078,98.056,88,0.4515012,NC,4,4,1,NC,18,18,0.3333333,NC,380,743,0.7526316,100.889,403,730,0.6277916,87.803,22,22,0.8636364,NC,22,22,0.7272727,NC,42,42,0.4761905,73.148,5,5,0.4,NC,6,6,0,NC,6,6,0.5,NC,141,141,0.4349882,48.93,9,9,0.8888889,NC,216,216,0.712963,104.234,104,1171,74.49412,95.817,92,1171,88.9535714,NC,91,1171,81.9781609,NC,80,1171,90.7895411,NC,75,1171,85.4873638,NC,92,92,0.8478261,93.373,23,23,0.6521739,NC,56,56,0.7321429,83.388,90,1171,56.4028402,NC,74,1171,73.8638311,NC,110,1171,72.9790385,90.564
59763,MA,HMO,4,87.808,4,87.394,4,89.985,4,87.286,988,988,0.5819838,62.917,1577,1577,0.7092581,91.754,283,283,0.6219082,93.24,1739,1739,0.2346176,61.418,380,11703,0.6526316,84.211,13289,13289,0.814433,98.6,14513,14513,0.7979742,94.212,411,7362,0.6326034,90.243,7387,7387,0.4748883,66.14,6388,6388,0.7777082,96.971,2407,0.5970076,79.148,170,170,0.7352941,88.271,500,500,0.542,58.27,335,43385,0.7164179,96.035,401,34569,0.6034913,84.404,240,716,0.8833333,95.289,240,716,0.8291667,86.462,1742,1742,0.6469575,99.379,20,20,0.4666667,NC,193,193,0.611399,97.202,206,206,0.5194175,97.635,288,2972,0.8125,91.395,331,331,0.8640483,96.975,5629,5629,0.6832475,99.89,123,1422,65.8449262,84.692,108,1422,81.1969626,92.269,106,1422,79.8346557,92.993,99,1422,87.2554261,NC,67,1422,88.8172439,NC,3220,3220,0.831677,91.594,662,662,0.5558912,90.981,2705,2705,0.7659889,87.242,115,1422,47.1828953,77.42,102,1422,66.2229468,84.709,137,1422,73.9512255,91.77
60156,NV,HMO,3,77.424,3,75.031,4,84.349,4,80.072,51,51,0.6666667,72.072,93,93,0.5430108,70.247,29,29,0.5,NC,104,104,0.1875,49.084,411,937,0.7201946,92.928,1111,1111,0.7389739,89.464,1165,1165,0.711588,84.013,411,520,0.3552311,50.675,521,521,0.3685221,51.326,523,523,0.7189293,89.642,181,0.5471582,89.239,9,9,0.3333333,NC,73,73,0.2465753,95.856,411,3514,0.5839416,78.276,411,2945,0.5571776,77.927,112,112,0.875,94.391,112,112,0.7857143,81.931,157,157,0.3757962,57.726,16,16,0.5416667,NC,88,88,0.3409091,54.199,67,67,0.3283582,61.721,411,908,0.7080292,79.643,136,136,0.7132353,80.049,1605,1605,0.5146417,75.24,140,1678,65.0813611,83.71,114,1678,72.2424609,82.094,115,1678,70.6913286,82.343,102,1678,81.829852,89.248,77,1678,83.9879247,NC,499,499,0.8416834,92.696,110,110,0.5545455,90.76,120,120,0.7583333,86.371,137,1678,39.685936,65.119,109,1678,59.6111005,76.251,149,1678,55.7933372,69.237
60224,GA,HMO,3,71.767,3,71.034,CSR-I,CSR-I,3,74.696,71,71,0.7464789,80.7,251,251,0.6055777,78.341,72,72,0.3958334,59.345,204,204,0.254902,66.728,411,2221,0.6082725,78.487,2468,2468,0.6722042,81.381,2232,2232,0.7016129,82.835,411,1229,0.2773723,39.568,1222,1222,0.3829787,53.34,1306,1306,0.6623277,82.585,264,0.6029161,77.952,21,21,0.2380952,NC,95,95,0.2736842,92.407,411,6951,0.4841849,64.904,411,4486,0.4209246,58.871,143,146,0.7832168,84.489,143,146,0.8391608,87.504,375,375,0.432,66.359,22,22,0.4545454,NC,58,58,0.4137931,65.786,66,66,0.2424242,45.568,411,786,0.7388483,83.11,75,75,0.68,76.319,1931,1931,0.3842569,56.178,69,1671,71.2091573,NC,60,1671,84.1354371,NC,60,1671,75.9640154,NC,56,1671,89.2498797,NC,41,1671,87.0418025,NC,1505,1505,0.7249169,79.837,539,539,0.4174397,68.321,363,363,0.6666667,75.93,69,1671,52.4019154,NC,55,1671,70.6724955,NC,75,1671,70.5479468,NC
60536,SD,HMO,3,79.868,3,73.156,5,98.493,4,88.097,22,22,0.7272727,NC,64,64,0.703125,90.961,38,38,0.3026316,45.372,84,84,0.1607143,42.072,341,346,0.6480938,83.625,646,646,0.7894737,95.578,561,561,0.8092692,95.545,294,296,0.3809524,54.344,291,291,0.4226804,58.869,297,297,0.8047138,100.338,95,0.7986264,NC,25,25,0.76,NC,34,34,0.8529412,18.71,392,1492,0.6734694,90.277,405,1192,0.6246914,87.369,58,58,0.9655172,104.155,58,58,0.9827586,102.477,72,72,0.3472222,53.337,57,58,0.5539892,79.141,23,23,0.1304348,NC,24,24,0.125,NC,361,361,0.6325023,71.148,38,38,0.5263158,59.07,650,650,0.3938462,57.58,152,1286,75.8010397,97.498,134,1286,88.8016066,100.911,126,1286,82.7028949,96.334,122,1286,90.9811455,99.229,85,1286,90.5237055,NC,187,187,0.802139,88.341,21,21,0.5714286,NC,138,138,0.7971014,90.786,130,1286,46.9268501,77,112,1286,74.7005726,95.553,162,1286,71.5607423,88.804
60536,SD,PPO,3,78.867,3,73.093,5,98.694,4,82.141,73,73,0.7808219,84.413,158,158,0.7405064,95.796,47,47,0.2340426,35.089,125,125,0.2,52.356,392,1275,0.6556122,84.595,1917,1917,0.7657799,92.709,1571,1571,0.8077658,95.368,411,816,0.4622871,65.947,813,813,0.3062731,42.656,783,783,0.7828863,97.617,327,0.3976631,110,51,51,0.6862745,82.386,140,140,0.7214286,35.442,403,3811,0.6004963,80.495,409,3666,0.5599022,78.308,142,142,0.9577465,103.317,142,142,0.971831,101.338,226,226,0.2477876,38.063,67,68,0.4969094,70.987,79,80,0.3924051,62.386,95,95,0.2315789,43.53,411,1223,0.62206,69.973,158,158,0.6772152,76.006,2122,2122,0.3793591,55.462,164,1290,78.0749849,100.423,140,1290,87.0839414,98.959,138,1290,82.8456598,96.5,130,1290,90.6745653,98.895,83,1290,86.16317,NC,688,688,0.7456395,82.119,133,133,0.3533835,57.837,520,520,0.8423077,95.935,157,1290,47.0974952,77.28,122,1290,70.3146723,89.943,194,1290,72.3069789,89.73
60597,ID,HMO,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,5,5,0.8,NC,20,20,0.75,NC,5,5,0.6,NC,22,22,0.2727273,NC,70,72,0.7142857,92.166,118,118,0.7542373,91.312,104,104,0.7692308,90.818,63,63,0.3333333,47.551,63,63,0.4126984,57.479,56,56,0.75,93.516,25,0.5333333,NC,4,4,0.5,NC,10,10,0.6,NC,408,424,0.5441176,72.938,319,319,0.539185,75.41,19,19,0.9473684,NC,19,19,0.7894737,NC,39,39,0.4358974,66.958,14,14,0.4206349,NC,16,16,0.1875,NC,11,11,0.1818182,NC,147,148,0.5646258,63.512,19,19,0.6842105,NC,242,242,0.4421488,64.642,77,794,74.367572,NC,62,794,82.4627908,NC,69,794,82.1414433,NC,57,794,89.9850856,NC,53,794,87.1408285,NC,59,59,0.8813559,97.066,15,15,0.6,NC,43,43,0.8604651,98.003,79,794,61.4561304,NC,55,794,78.3679409,NC,84,794,74.4825161,NC
60612,HI,HMO,5,95.767,5,96.21,5,93.221,5,96.543,50,50,0.88,95.135,46,46,0.7282609,94.212,7,7,0.6428572,NC,68,68,0.1617647,42.347,335,335,0.7462687,96.293,641,641,0.8549142,103.501,745,745,0.8147651,96.194,321,327,0.7663551,109.323,325,325,0.8492308,110,246,246,0.8536585,106.441,90,0.4887705,NC,16,16,0.8125,NC,37,37,0.0810811,110,2668,2668,0.6517991,87.373,2828,2828,0.700495,97.971,36,36,0.8333333,89.896,36,36,1,104.275,60,60,0.7333333,110,17,17,0.7058824,NC,7,7,0.8571429,NC,21,21,0.5714286,NC,253,253,0.9617918,108.188,29,29,0.7931034,NC,444,444,0.509009,74.417,222,1681,68.4733264,88.073,172,1681,80.7550487,91.767,189,1681,81.0993684,94.466,144,1681,88.9320216,96.994,118,1681,84.4979434,94.807,254,254,0.8976378,98.859,31,31,0.6451613,105.591,112,112,0.7589286,86.438,215,1681,58.6348236,96.211,206,1681,75.3516777,96.386,240,1681,77.1779348,95.774
